id,created_at,text
969624300855623680,2018-03-02 17:23:42,@bandsplsx ayyyyy
969394815136882688,2018-03-02 02:11:49,@ChrissyCostanza simply stunning
969394117938696192,2018-03-02 02:09:02,This is Archie. He moved in today. Already claimed your bed. It is his now. 13/10 so are the balloons https://t.co/MbkB5MhVCU
969364839889100801,2018-03-02 00:12:42,RT @GordonMaw: Probably 10 inches of snow in our garden.  Making it a little bit tricky for Otto - our sausage dog - to get around! https:/…
969256345349345280,2018-03-01 17:01:35,@sarahchad_ omg jett
969255976049303553,2018-03-01 17:00:07,@becher_casey @brentmel ❤
969030957352345601,2018-03-01 02:05:58,"Meet Cooper. He doesn't know how to growl yet, so this is the face he makes to be tough. 12/10 very fierce much int… https://t.co/IHOsjcKd0v"
968955027820773376,2018-02-28 21:04:15,@adamamin @SarahKSilverman ayyy
968912399565803520,2018-02-28 18:14:52,@ericapishdadian good times
968895980610482177,2018-02-28 17:09:37,"This is Kona. She overheard you call the neighbor's dog the ""best girl."" A position she thought she held. 13/10 wil… https://t.co/mudukYkGrV"
968754832722022401,2018-02-28 07:48:45,@SchultzFDN @HappyTailsPets @GPRAtlanta @SavingPyrs @AnimalPlanet YAY BUELLER
968572185160888321,2018-02-27 19:42:58,@Zoella omg
968551737899606017,2018-02-27 18:21:43,This is Waverley. She knows how difficult bath time can be. 13/10 will be right there if you need her https://t.co/LlwdCEcCD8
968176034674855936,2018-02-26 17:28:49,This is Nala. It’s her first snow day. She chomps when she gets excited. 12/10 h*ckin relatable https://t.co/Kh9gwd3Fce
967919560790863879,2018-02-26 00:29:41,This is Oliver. He was wondering if maybe you’d like to watch a movie with him. Says it can be scary as long as you… https://t.co/vvPX82YvTx
967549260848910337,2018-02-24 23:58:14,"This is Sparkle. She was diagnosed with lymphoma last year. On Tuesday, she finished her final chemo treatment. 14/… https://t.co/bB2Ah869jJ"
967544041570226176,2018-02-24 23:37:30,@JonathanRArcher 😏
967264818238541826,2018-02-24 05:07:58,"@delaneytarr @MattxRed h*ck it up, Misty"
967211403915464704,2018-02-24 01:35:43,@pinkyswearing @ashleymcnamara yooo whattt
967128904040316929,2018-02-23 20:07:53,@ivg200 @scarrerxs those are some of my favs too!
967111268065841153,2018-02-23 18:57:49,@FitCityJordan @GracieWonderPup omg
967091770440941569,2018-02-23 17:40:20,"This is Charlee. She just turned one, and has already been diagnosed with OCD, an inflammatory disorder breaking do… https://t.co/12QkesrK8J"
966814620903182336,2018-02-22 23:19:02,@libbyarnold_ ❤️
966811118340657155,2018-02-22 23:05:07,RT @matt___nelson: wow please read. i love this so much https://t.co/m1BnuVylPY
966805017180233728,2018-02-22 22:40:53,@LucyLexisLawton :(
966775285147406336,2018-02-22 20:42:44,@AndreaWBZ @paulbuscemi44 top notch good boy surveillance
966774754559643653,2018-02-22 20:40:37,@daleparanoid yes sir
966770056272187393,2018-02-22 20:21:57,@Qrokodairua it’s so perfect for any occasion tbh
966719661839732738,2018-02-22 17:01:42,"@GlennF @acervenka6 but i need the people to know i would, Glenn"
966719291386146816,2018-02-22 17:00:14,This is Atticus. These pictures were taken before and after he was called the handsomest good boy you ever did see.… https://t.co/YxToej0EKS
966479595632504834,2018-02-22 01:07:46,@LargeTurkeySub bad
966479140508655616,2018-02-22 01:05:58,This is Lily. She has a bib she puts on when she’s hungry. Can easily convince anyone she hasn’t eaten in months. 1… https://t.co/NmsxUFAZZQ
966461255388225536,2018-02-21 23:54:53,RT @sere_fisch: Silly baby :) my strong girl is recovering from a heart attack look how happy she was to see my family😭 https://t.co/eHE1cu…
966106502858756096,2018-02-21 00:25:14,Meet Maverick. He can make even the mightiest melt into a puddle of emotion. 13/10 would give him whatever he wants… https://t.co/S9OZHLOXSA
966070861781487616,2018-02-20 22:03:36,@bswagspeare @wfsurran @TheGoldenRatio4 @AMarch4OurLives I’ll try new techniques so the algorithm doesn’t show it to everyone
966064459449098240,2018-02-20 21:38:10,"@bswagspeare @wfsurran @TheGoldenRatio4 @AMarch4OurLives we don’t retweet those, we just like them, and for some reason twitter shows you"
966052936039231489,2018-02-20 20:52:23,@wfsurran @TheGoldenRatio4 @AMarch4OurLives 🙌🏼🐶
965997959421808640,2018-02-20 17:13:55,@GatoradeGains no i need the award
965775196635398144,2018-02-20 02:28:44,@darth @gav_dobson DARTH I CANNOT THINK OF A TIME WHEN A RED PANDA MADE A PARTY WORSE
965752896661966849,2018-02-20 01:00:08,This is Bruce. It turns out he wasn’t invited to the garden party. Pupset would be an understatement. 12/10 we’ll f… https://t.co/ISTYRvHVmb
965709381571670018,2018-02-19 22:07:13,@CoraOfTheApple ❤️
965689679583563777,2018-02-19 20:48:55,@kfrmoore ❤️
965641751686991872,2018-02-19 17:38:29,Please only send dogs. We have already stated we don’t rate polar bears. No matter how magical their selfies. Thank… https://t.co/up93rYLmis
965442986304827392,2018-02-19 04:28:39,@Randall98Miller TONGUE BUBBLES
965403324357935105,2018-02-19 01:51:03,@darth @JoeyMKennedy @sarahhcarlin THANK YOU DARTH
965398912533221376,2018-02-19 01:33:31,@frenzyXprime I’m so sorry ❤️
965398752558186498,2018-02-19 01:32:53,"@JoeyMKennedy @sarahhcarlin @darth DARTH UNDERSTANDS WE CAN’T JUST THROW AROUND 13s AND 14s, JOHN"
965395498667597824,2018-02-19 01:19:57,Meet Yogi. He made his first trip to the beach today. Could never have guessed eating sand would be so exhausting.… https://t.co/au9XxuQr8K
965321843438706689,2018-02-18 20:27:16,@sre1966 ❤️
965301350954356737,2018-02-18 19:05:51,@Davee_8 ❤️
965002993048391683,2018-02-17 23:20:17,@MimsyYamaguchi truly
965002549681098754,2018-02-17 23:18:31,@notsixela @FVNate good one
965002233636114432,2018-02-17 23:17:16,Meet Hokie. In her 11 years she has determined drinking from a hamster bottle instead of a bowl greatly reduces nec… https://t.co/Skf1Qb8SvO
964988578462801920,2018-02-17 22:23:00,@FVNate feel free to still send pics anytime :)
964986500172713985,2018-02-17 22:14:44,"@FVNate I’m so sorry, Nathan ❤️"
964742250268852224,2018-02-17 06:04:11,@CaseyNeistat Casey... you have discovered the secret
964649237437968386,2018-02-16 23:54:35,@ExiledRachel @ihate_everyone2 lmao
964553423084539909,2018-02-16 17:33:51,@darth SHE’S SO ELEGANT TBH DARTH
964552619501989889,2018-02-16 17:30:39,"This is Ellie. Before being rescued and adopted in 2016, she was kept as a breeder dog in less than stellar conditi… https://t.co/fPWdFYIvRh"
964259545299193856,2018-02-15 22:06:05,@rhorsman it took the replies to that post to finally shake some emotion back in
964253936755634177,2018-02-15 21:43:48,@MddeH @SarahLizChar the organization he’s affiliated with is tagged :)
964250532918546437,2018-02-15 21:30:16,"This is Jacob. In June of 2016, he comforted those affected by the Pulse nightclub shooting in Orlando. Four months… https://t.co/1IShCssIgl"
964182384164966400,2018-02-15 16:59:28,This is Angel. She accidentally slept through valentine’s day. Hopes this pillow makes pup for it. 13/10 would love… https://t.co/PnaqA3vWNz
964181047998140416,2018-02-15 16:54:10,@secretrangerfan outrageous
963943338331295744,2018-02-15 01:09:35,"RT @DisneyAnimation: It was love at first bark. ❤️ #ValentinesDay is the picture pawfect day to pre-order #LadyAndTheTramp, available to wa…"
963941034286829568,2018-02-15 01:00:26,This is Rocky and Corona. They seem to be in two very different stages of their own relationship. Both still 12/10… https://t.co/vaBrNDQnIi
963892241986195456,2018-02-14 21:46:33,@cliquelife @loevir123 @Ms_Cooper_ @DisneyAnimation day saved
963881340813881345,2018-02-14 21:03:14,@tatumhartwig ❤️
963881266092396546,2018-02-14 21:02:56,@loevir123 @DisneyAnimation @cliquelife she’s just so grateful tbh
963880818514059267,2018-02-14 21:01:09,"This is Aurora. Today, she has chosen to express her love for peanut butter. A very wise decision indeed. 13/10… https://t.co/8q26Mf3zLj"
963837243520638976,2018-02-14 18:08:00,@jk_rowling HI BRONTE
963836875621457920,2018-02-14 18:06:33,@jordankahana omg jordan
963823847878389760,2018-02-14 17:14:46,@JohnJiao correct sir
963820180026675200,2018-02-14 17:00:12,Say hello to Lady and The Tramp. They are absolute love legends. Have been setting unrealistic spaghetti date expec… https://t.co/FpbPzW8d8e
963597735415906304,2018-02-14 02:16:17,@reesemcspadden ❤️
963592540455948290,2018-02-14 01:55:38,@robcirick yes! not sure exactly when tho
963587359701917697,2018-02-14 01:35:03,@arkanwolfshade I’m so sorry ❤️
963575254860926976,2018-02-14 00:46:57,@MattBurkart28 @Emmanuel_Delfin good one
963571184410472453,2018-02-14 00:30:47,This is Cosmo. He wants you to promise him if this ear thing lasts more than four hours you’ll contact a dogtor imm… https://t.co/20Wx4WMs1U
963567321259397122,2018-02-14 00:15:26,"@RacthetMechanic @asfoote11 @ChosenOfAshurha @JucheMane no, we are rightfully salty that a production as big as Ell… https://t.co/lWS7JhtMzJ"
963567040522055680,2018-02-14 00:14:19,@KitKatKitt3n glad you could find our snap :)
963566549171916800,2018-02-14 00:12:22,@asfoote11 @RacthetMechanic @ChosenOfAshurha @JucheMane we literally tag the owner of the media (who sent it direct… https://t.co/wHpGPADmyp
963565745048313856,2018-02-14 00:09:10,@Kolology @JamesWregg it’s a hell of a ride tbh
963555599349960705,2018-02-13 23:28:51,@teachwithspunk we are not affiliated
963513110253449217,2018-02-13 20:40:01,@thehill excuse me?
963478717107462144,2018-02-13 18:23:21,@mjeps @madinading omg Buddy whyyyyy
963472930867961856,2018-02-13 18:00:21,@madinading ❤️❤️❤️
963470809745510400,2018-02-13 17:51:56,RT @dog_rates: My goodness guys. We only rate dogs. Please stop sending in bedridden Harp Seals. No matter how huggable. Thank you... 12/10…
963249685602414592,2018-02-13 03:13:16,@kate_mckean @TheEllenShow *nods*
963230352251736066,2018-02-13 01:56:26,"lol yea “look no further” because if you do, you’ll find out we exist https://t.co/1U239XVPGq"
963215034204729344,2018-02-13 00:55:34,@darth @deshavu AFTER THE YAWN SHE WILL BE TAUGHT HOW TO BURP THAT IS THE NATURAL PUPGRESSION DARTH
963213828547850240,2018-02-13 00:50:47,@darth @deshavu YUP
963213358290874368,2018-02-13 00:48:54,Meet Londres and Tokio. Londres wants to be just like Tokio when she grows pup. Right now she’ll settle for imitati… https://t.co/PKDioXShqT
963210939460964352,2018-02-13 00:39:18,@cliquelife tape an “s” on there
963159968047353858,2018-02-12 21:16:45,@BillieCassin @TheEllenShow we are in no way affiliated
963141462266470400,2018-02-12 20:03:13,@skyhorsepub ❤️
963134936411762693,2018-02-12 19:37:17,@cheeyboo lmao
963099438607749121,2018-02-12 17:16:14,This is Sammy. He heard that a flower behind the ear can expupnentially increase one’s fabulousness. 13/10 myth con… https://t.co/UFpNrCi44A
962843256370417664,2018-02-12 00:18:15,"This is Biscuit. She hopes you’re doing well. If not, she’s available for pets. Even a hug if you’re interested. 13… https://t.co/XKIJygw0e3"
962839495140954113,2018-02-12 00:03:18,@MiniLaddd i support this
962741584717631489,2018-02-11 17:34:15,"RT @UpNcomin_Ro: I thought it'd be cool to show off my dogs athleticism, until I realized he had no self control... 🤦🏽‍♂️ https://t.co/9sFv…"
962490853737553920,2018-02-11 00:57:56,@darth @FlurryandBea OMG YEA WE STARTED IT A WHILE AGO. THE HASHTAG WILL MAKE YOU CRY
962475509543301122,2018-02-10 23:56:58,Meet Bea. She’s working on her thirteenth year being a very good girl. Still hikes to the beach in her free time. 1… https://t.co/yILW7Cmmlc
962449759406641153,2018-02-10 22:14:38,@Martharollinson ❤️
962433603870363649,2018-02-10 21:10:26,@Jenna_Marbles @jacksfilms @PhillyD  https://t.co/dGY13NSMR0
962401906701275136,2018-02-10 19:04:29,hi @snapchat the new pupdate makes it incredibly difficult for people to find our good dogs and everyone is quite pupset
962400310915366912,2018-02-10 18:58:09,@juanalfonsoo i love this so much
962100070878507013,2018-02-09 23:05:06,@rclreads YAY STING @darth check this out
962065723920072704,2018-02-09 20:48:37,@Ianateher ok wow this is the saddest thing i’ve ever seen
962060302392074242,2018-02-09 20:27:04,@SpiderRider3 i literally rated the dog you fucking buffoon
962029201455919104,2018-02-09 18:23:29,"This is Raven. She was found under a heap of scrap metal in Saudi Arabia. After bottle feeding her back to health,… https://t.co/dZSrneew44"
961767382980136960,2018-02-09 01:03:07,This is Simon. His ball got caught on his tooth. This is his life now. 13/10 someone help him https://t.co/KEohjE98OJ
961761068321304576,2018-02-09 00:38:02,"@WAFB AT DAWN, WE RIDE"
961696245961101312,2018-02-08 20:20:27,@SierraMck12 @ Dwight
961647285145882626,2018-02-08 17:05:53,This is Wallace. He pawmises he did not do whatever you’re mad at him for. Hopes you’re noticing his eyes and perfe… https://t.co/B3V2S6EU1h
961409843906129920,2018-02-08 01:22:23,Say hello to Tate and his little brother Walter. Walter looks pup to Tate and Tate protects and supports Walter. Bo… https://t.co/uJ9cthOFIE
961291190585954304,2018-02-07 17:30:54,"RT @matt___nelson: because of you all, Kylie got her surgery. i was sent these pics last night. her owners made a path so she wouldn’t slip…"
961123428098101251,2018-02-07 06:24:16,@tzigal it’s pupside down zoey
961060209992007681,2018-02-07 02:13:04,This is Rory. She kindly asks that you reconsider bath time. Thinks it’s absolute h*ckin malarkey and quite frankly… https://t.co/vRiwvuio0M
961001021655912448,2018-02-06 22:17:52,@Jay_Poozle H*CK YEA
960955316073574400,2018-02-06 19:16:15,This is Flapjack. Some snow fell off the tree above him. He’s never felt so betrayed. 12/10 would warm with a snug https://t.co/AK7g92tSfw
960674106675953664,2018-02-06 00:38:50,@ravenwing263 @TheEllenShow no
960671620938518530,2018-02-06 00:28:57,@TheEllenShow hands pup ellen... hands pup
960597600578818049,2018-02-05 19:34:49,@valednr @kaceyrwomack https://t.co/Zi2J7vCnTN
960597240766238726,2018-02-05 19:33:23,@jacobgregoryMST just hang on to it :)
960588674059685888,2018-02-05 18:59:21,@kaceyrwomack ayyyyy
960565167774945280,2018-02-05 17:25:57,@Jack_Septic_Eye @Christitowns97 it’s a good dog Jack
960561900684791812,2018-02-05 17:12:58,Say hello to Bruin. He’s currently lost in exestential wintry bliss. 13/10 would not disturb https://t.co/XAhCpqeziL
960554733638438912,2018-02-05 16:44:29,@Iva_T @royonline_ 😞
960550098324348931,2018-02-05 16:26:04,@royonline_ Everest
960538341954465792,2018-02-05 15:39:21,@danielleiat @lizzieohreally ^
960530193529163776,2018-02-05 15:06:58,@mark_olson @jsonbecker hold your mouth under it for the other ounce
960501907981783040,2018-02-05 13:14:34,@DevikaTijerina 😊
960331173435265025,2018-02-05 01:56:08,@billyeichner damn it billy
960211227665453058,2018-02-04 17:59:31,@anamariecox @darth ermergerd
960189877911506950,2018-02-04 16:34:41,@FitCityJordan Jordan omg
959899229471768579,2018-02-03 21:19:45,"@GCH_Charity i can confidently say she’s a 14/10, along with everyone involved"
959898162658979840,2018-02-03 21:15:30,This is Remy. She’s almost 15 years old. Frequently attends aquatic treadmill therapy to keep pup her strength. 14/… https://t.co/7F5B7tUnu6
959839393702871040,2018-02-03 17:21:59,"whether you’ve been a fan of this account since day 1 or followed us 30 seconds ago, watch this video (thank you… https://t.co/FIfYJ4N5Bh"
