"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2/12/2009","06:22:00",0.24,0,243.79,1,0,0,1
"2/12/2009","06:23:00",2.62531007662469,0,243.36,1,0,0,0
"2/12/2009","06:24:00",1.52396594445517,0,242.59,1,0,0,1
"2/12/2009","06:25:00",2.19818554919612,0,242.2,1,0,0,1
"2/12/2009","06:26:00",0.232,0,243.31,1,0,0,0
"2/12/2009","06:27:00",0.56055,0,244.04,1,0,0,1
"2/12/2009","06:28:00",0.5566,0,243.51,1,0,0,1
"2/12/2009","06:29:00",0.5527,0,243.66,1,0,0,0
"2/12/2009","06:30:00",2.24250994444452,0,244.4,1,0,0,1
"2/12/2009","06:31:00",0.823236037755979,0,245.17,1,0,0,1
"2/12/2009","06:32:00",0.54095,0,245.14,1,0,0,0
"2/12/2009","06:33:00",0.234,0,244.96,1,0,0,1
"2/12/2009","06:34:00",0.308,0.064,245.09,1.4,0,0,1
"2/12/2009","06:35:00",0.5318,0.16,244.18,1.6,0,0,0
"2/12/2009","06:36:00",0.891718732203033,0.158,243.5,1.6,0,0,1
"2/12/2009","06:37:00",0.374,0.158,243.06,1.6,0,0,1
"2/12/2009","06:38:00",0.5286,0.158,243.42,1.6,0,0,0
"2/12/2009","06:39:00",2.52764641763582,0.202,243.71,2,0,0,1
"2/12/2009","06:40:00",1.39838001619485,0.268,244.03,2,0,0,1
"2/12/2009","06:41:00",3.61780173114165,0.268,244.17,2,0,0,0
"2/12/2009","06:42:00",2.15224089612079,0.266,243.6,2,0,0,1
"2/12/2009","06:43:00",1.985604097696,0.26,242.57,2,0,0,1
"2/12/2009","06:44:00",0.54425,0.258,242.36,2.2,0,0,0
"2/12/2009","06:45:00",-0.448470120177555,0.252,241.97,3,0,0,1
"2/12/2009","06:46:00",0.56045,0.256,242.4,2.6,0,0,1
"2/12/2009","06:47:00",2.14209461562454,0.258,242.62,2.4,0,0,0
"2/12/2009","06:48:00",3.08629793776892,0.192,241.66,6.6,0,0,19
"2/12/2009","06:49:00",1.562,0.11,241.96,6.4,0,0,19
"2/12/2009","06:50:00",3.97746533242431,0.108,241.63,6.4,0,0,19
"2/12/2009","06:51:00",1.67056029294654,0,242.94,6,0,0,19
"2/12/2009","06:52:00",0.7292,0,243.66,6.6,0,0,19
"2/12/2009","06:53:00",3.924,0.156,238.78,16.6,0,0,27
"2/12/2009","06:54:00",3.728,0.148,238.81,15.6,0,0,27
"2/12/2009","06:55:00",2.05856487049742,0.16,237.89,15.6,0,0,28
"2/12/2009","06:56:00",4.282,0.174,237.05,18.2,0,0,28
"2/12/2009","06:57:00",4.194,0.172,237.29,17.8,0,0,29
"2/12/2009","06:58:00",1.00514291065954,0.062,238.47,12.2,0,0,20
"2/12/2009","06:59:00",2.792,0,235.83,12,0,0,18
"2/12/2009","07:00:00",1.16059558736985,0,236.38,8,0,0,18
"2/12/2009","07:01:00",1.406,0,240.55,7.8,0,0,18
"2/12/2009","07:02:00",1.44805,0,241.13,8,0,0,19
"2/12/2009","07:03:00",2.18989187711446,0,240.53,7.4,0,0,18
"2/12/2009","07:04:00",2.6661761175418,0,240.14,8.2,0,0,18
"2/12/2009","07:05:00",2.004,0,240.9,8.2,0,0,19
"2/12/2009","07:06:00",1.6188,0,240.48,8.2,0,0,18
"2/12/2009","07:07:00",4.11247071347037,0,240.99,8.2,0,0,19
"2/12/2009","07:08:00",1.47850879822719,0,240.95,7.4,0,0,18
"2/12/2009","07:09:00",1.858,0,243.17,7.6,0,0,19
"2/12/2009","07:10:00",3.25507358955985,0,242.76,7.2,0,0,18
"2/12/2009","07:11:00",3.45805706540841,0,241.94,7.2,0,0,19
"2/12/2009","07:12:00",1.85525,0,241.68,7.2,0,0,19
"2/12/2009","07:13:00",1.8928,0,242.16,7.2,0,0,18
"2/12/2009","07:14:00",1.78541349873256,0.128,240.44,7.6,0,0,19
"2/12/2009","07:15:00",1.75876464309628,0.118,235.92,7.4,0,0,17
"2/12/2009","07:16:00",2.0005,0.122,236.87,7.4,0,0,18
"2/12/2009","07:17:00",2.39754916194606,0.13,239.37,7.4,0,0,18
"2/12/2009","07:18:00",2.89157714297507,0.126,238.53,7.4,0,0,18
"2/12/2009","07:19:00",3.98214149445779,0.128,239.1,8,0,0,19
"2/12/2009","07:20:00",3.95445854078445,0.124,238.87,8.6,0,0,18
"2/12/2009","07:21:00",2.122,0.122,238.49,8.8,0,0,18
"2/12/2009","07:22:00",2.124,0.12,238.31,8.8,0,0,18
"2/12/2009","07:23:00",2.27685,0.126,239.4,8.8,0,0,18
"2/12/2009","07:24:00",2.318,0.126,239.54,8.8,0,0,18
"2/12/2009","07:25:00",3.97950097163541,0.124,239.36,9,0,0,19
"2/12/2009","07:26:00",2.148,0.126,239.94,9,0,0,18
"2/12/2009","07:27:00",2.43275,0.14,239.05,9,0,0,18
"2/12/2009","07:28:00",2.108,0.11,238.14,8.8,0,0,18
"2/12/2009","07:29:00",3.2945693668176,0.094,238.42,8.8,0,0,18
"2/12/2009","07:30:00",3.93698893524922,0.096,238.85,8.8,0,0,18
"2/12/2009","07:31:00",2.18417609129445,0.094,237.99,8.8,0,0,18
"2/12/2009","07:32:00",2.50005,0.096,238.52,8.8,0,0,18
"2/12/2009","07:33:00",2.26721289181625,0.098,239.96,9.6,0,0,19
"2/12/2009","07:34:00",3.116,0.114,238.91,13.4,0,0,18
"2/12/2009","07:35:00",4.13695038279052,0.094,238.47,12.6,0,0,18
"2/12/2009","07:36:00",2.698,0.084,238.29,11.2,0,0,18
"2/12/2009","07:37:00",2.34965,0.084,238.06,11.2,0,0,18
"2/12/2009","07:38:00",3.56571217449589,0.086,238.52,11.4,0,0,18
"2/12/2009","07:39:00",2.3436,0.086,238.73,11.2,0,0,18
"2/12/2009","07:40:00",2.652,0.086,238.62,11,0,0,18
"2/12/2009","07:41:00",4.48011416157247,0.098,237.94,14.4,0,0,18
"2/12/2009","07:42:00",2.68837357528773,0.102,237.94,16.2,0,0,18
"2/12/2009","07:43:00",3.936,0.088,238.13,16.4,0,0,18
"2/12/2009","07:44:00",6.67382193296146,0,236.81,15.8,0,0,18
"2/12/2009","07:45:00",4.672,0,235.15,19.8,0,0,18
"2/12/2009","07:46:00",3.268,0,236.47,14.8,0,0,17
"2/12/2009","07:47:00",2.6461,0,238.06,8.2,0,0,18
"2/12/2009","07:48:00",2.57091430671294,0,237.54,9.8,0,0,18
"2/12/2009","07:49:00",2.68465,0,237.16,12.4,0,0,18
"2/12/2009","07:50:00",4.79387812198542,0,235.92,16.6,0,0,18
"2/12/2009","07:51:00",2.722,0,236.88,11.4,0,0,18
"2/12/2009","07:52:00",4.92971762800681,0,237.56,9,0,0,18
"2/12/2009","07:53:00",4.14310941735676,0.164,236.38,11.6,0,0,17
"2/12/2009","07:54:00",2.81762133929052,0.138,236.75,10.2,0,0,18
"2/12/2009","07:55:00",2.82295,0.288,237.51,9,0,0,18
"2/12/2009","07:56:00",2.138,0.3,236.8,9,0,0,18
"2/12/2009","07:57:00",2.114,0.208,237.02,8.8,0,0,18
"2/12/2009","07:58:00",2.124,0.202,238.03,8.8,0,2,18
"2/12/2009","07:59:00",1.11368372038112,0.198,237.33,9,0,1,18
"2/12/2009","08:00:00",2.124,0.204,238.12,8.8,0,2,18
"2/12/2009","08:01:00",2.222,0.206,239.93,9.2,0,1,18
"2/12/2009","08:02:00",2.25,0.198,239.65,9.4,0,1,18
"2/12/2009","08:03:00",2.238,0.198,239.17,9.4,0,2,18
"2/12/2009","08:04:00",2.134,0.198,239.01,9,0,1,19
"2/12/2009","08:05:00",1.954,0.2,239,8.2,0,2,18
"2/12/2009","08:06:00",2.8524,0.196,237.96,8.2,0,1,18
"2/12/2009","08:07:00",1.886,0.118,237.9,8,0,1,18
"2/12/2009","08:08:00",2.58866945676488,0.07,239.2,7.8,0,2,18
"2/12/2009","08:09:00",1.86,0.07,239.3,7.8,0,1,18
"2/12/2009","08:10:00",1.85,0.068,238.65,7.8,0,2,18
"2/12/2009","08:11:00",1.06962503274342,0.068,238.91,7.8,0,1,18
"2/12/2009","08:12:00",4.67822245262564,0.068,238.43,7.8,0,1,18
"2/12/2009","08:13:00",2.80285,0.066,237.87,7.8,0,1,18
"2/12/2009","08:14:00",2.66349425395478,0.068,238.09,7.8,0,2,18
"2/12/2009","08:15:00",2.74265,0.07,239.49,7.8,0,1,19
"2/12/2009","08:16:00",2.72165,0.072,240.08,7.8,0,1,18
"2/12/2009","08:17:00",1.846,0.072,239.68,7.6,0,2,18
"2/12/2009","08:18:00",4.29841971742742,0.068,238.9,7.6,0,1,18
"2/12/2009","08:19:00",2.75415039204463,0.07,239.55,7.8,0,1,19
"2/12/2009","08:20:00",4.30346699051301,0.068,239.03,7.8,0,1,18
"2/12/2009","08:21:00",3.01054366873342,0.088,237.48,7.8,0,2,18
"2/12/2009","08:22:00",4.75223761146776,0.166,237.49,8,0,1,18
"2/12/2009","08:23:00",2.88628855200724,0.104,237.86,7.8,0,0,17
"2/12/2009","08:24:00",3.87463514242182,0.046,237.17,7.6,0,0,18
"2/12/2009","08:25:00",1.818,0.046,236.97,7.6,0,0,18
"2/12/2009","08:26:00",2.43832386265146,0.048,237.61,7.8,0,0,18
"2/12/2009","08:27:00",1.838,0.048,237.69,7.8,0,0,18
"2/12/2009","08:28:00",1.842,0.048,237.72,7.8,0,0,18
"2/12/2009","08:29:00",1.826,0.048,237.64,7.6,0,0,18
"2/12/2009","08:30:00",4.31852533218854,0.048,238.11,7.6,0,0,18
"2/12/2009","08:31:00",1.824,0.048,237.97,7.6,0,0,18
"2/12/2009","08:32:00",2.22,0.126,237.65,8,0,0,18
"2/12/2009","08:33:00",2.2009,0.178,238.36,8.2,0,0,18
"2/12/2009","08:34:00",1.928,0.134,239.31,8,0,0,18
"2/12/2009","08:35:00",1.908,0.082,239.75,8,0,0,18
"2/12/2009","08:36:00",2.19005,0.244,238.42,10.2,0,0,28
"2/12/2009","08:37:00",2.19895,0.24,238.3,10.4,0,0,27
"2/12/2009","08:38:00",3.30645894715308,0.24,238.25,10.4,0,0,29
"2/12/2009","08:39:00",4.08985655398812,0.242,238.29,10.4,0,0,28
"2/12/2009","08:40:00",2.22315,0.21,238.85,10,0,0,27
"2/12/2009","08:41:00",2.2148,0.086,240.35,7.8,0,0,18
"2/12/2009","08:42:00",1.872,0.084,239.3,7.8,0,0,18
"2/12/2009","08:43:00",1.86,0.082,238.85,7.8,0,0,18
"2/12/2009","08:44:00",1.85,0.08,238.47,7.8,0,0,19
"2/12/2009","08:45:00",1.836,0.076,237.17,7.8,0,0,17
"2/12/2009","08:46:00",4.27009827802906,0.074,237.03,7.8,0,0,18
"2/12/2009","08:47:00",2.1801,0,237.28,7.4,0,0,18
"2/12/2009","08:48:00",1.774,0.048,238.77,7.4,0,0,18
"2/12/2009","08:49:00",1.78,0.048,239.4,7.4,0,0,18
"2/12/2009","08:50:00",1.774,0.05,238.91,7.4,0,0,19
"2/12/2009","08:51:00",1.768,0.05,238.54,7.4,0,0,18
"2/12/2009","08:52:00",2.17,0.052,237.99,7.4,0,0,18
"2/12/2009","08:53:00",4.67306603676212,0.05,238.47,7.4,0,0,18
"2/12/2009","08:54:00",3.00518846640363,0.048,239.08,7.4,0,0,18
"2/12/2009","08:55:00",1.78,0.05,238.37,7.4,0,0,18
"2/12/2009","08:56:00",1.776,0.048,238.65,7.4,0,0,18
"2/12/2009","08:57:00",2.33975185909671,0.048,237.96,7.4,0,0,18
"2/12/2009","08:58:00",1.756,0.05,237.54,7.4,0,0,18
"2/12/2009","08:59:00",3.52042168757476,0.05,237.85,7.4,0,0,18
"2/12/2009","09:00:00",1.786,0.048,240.31,7.4,0,0,18
"2/12/2009","09:01:00",1.798,0.046,240.33,7.4,0,0,19
"2/12/2009","09:02:00",2.58003007198438,0.048,239.75,7.4,0,0,18
"2/12/2009","09:03:00",2.14795,0.048,239.8,7.4,0,0,18
"2/12/2009","09:04:00",2.1467,0.05,239.4,7.4,0,0,18
"2/12/2009","09:05:00",2.14575,0.05,239.67,7.4,0,0,19
"2/12/2009","09:06:00",2.14435,0.048,240.04,7.4,0,0,18
"2/12/2009","09:07:00",1.79,0.048,240.48,7.4,0,0,18
"2/12/2009","09:08:00",2.1419,0.05,239.7,7.4,0,0,18
"2/12/2009","09:09:00",3.27635794244232,0.048,239.42,7.4,0,0,19
"2/12/2009","09:10:00",2.5193254761329,0.048,239.61,7.4,0,0,18
"2/12/2009","09:11:00",1.816,0,240.14,7.6,0,0,18
"2/12/2009","09:12:00",2.13955,0.082,240.14,7.8,0,0,19
"2/12/2009","09:13:00",3.92371090747989,0.086,240.96,7.8,0,0,18
"2/12/2009","09:14:00",2.1397,0.18,241.56,8.2,0,0,19
"2/12/2009","09:15:00",1.982,0.192,241.25,8.2,0,0,18
"2/12/2009","09:16:00",1.964,0.186,239.78,8.2,0,0,18
"2/12/2009","09:17:00",2.1169,0.186,239.75,8.2,0,0,19
"2/12/2009","09:18:00",3.47385730855488,0.188,240.6,8.2,0,0,18
"2/12/2009","09:19:00",4.05010189717343,0.19,240.75,8.2,0,0,18
"2/12/2009","09:20:00",1.954,0.188,240.34,8.2,0,0,19
"2/12/2009","09:21:00",1.95,0.188,240.14,8.2,0,0,18
"2/12/2009","09:22:00",0.866897055579475,0.192,240.83,8.2,0,0,18
"2/12/2009","09:23:00",2.0869,0.188,240.36,8.2,0,0,19
"2/12/2009","09:24:00",1.942,0.182,238.96,8.2,0,0,18
"2/12/2009","09:25:00",2.092,0.186,239.9,8.2,0,0,18
"2/12/2009","09:26:00",2.0937,0.134,239.43,8,0,0,18
"2/12/2009","09:27:00",2.0949,0,239.79,7.6,0,0,19
"2/12/2009","09:28:00",2.0952,0.046,240.35,7.4,0,0,18
"2/12/2009","09:29:00",3.54781899145749,0.046,240.23,7.4,0,0,18
"2/12/2009","09:30:00",2.0957,0.046,239.93,7.4,0,0,19
"2/12/2009","09:31:00",1.764,0.048,238.87,7.4,0,0,18
"2/12/2009","09:32:00",2.92336253541113,0.048,238.86,7.4,0,0,18
"2/12/2009","09:33:00",1.766,0.048,239.27,7.4,0,0,18
"2/12/2009","09:34:00",2.0946,0.046,239.2,7.4,0,0,18
"2/12/2009","09:35:00",2.88062099372964,0.048,239.01,7.4,0,0,18
"2/12/2009","09:36:00",3.76052402923378,0.048,238.52,7.4,0,0,18
"2/12/2009","09:37:00",1.772,0.046,239.49,7.4,0,0,19
"2/12/2009","09:38:00",3.30218480288945,0.046,239.01,7.4,0,0,18
"2/12/2009","09:39:00",4.53796946292738,0.046,239.28,7.4,0,0,18
"2/12/2009","09:40:00",1.78,0.046,239.71,7.4,0,0,18
"2/12/2009","09:41:00",2.0942,0.046,240.18,7.4,0,0,19
"2/12/2009","09:42:00",1.768,0.046,239,7.4,0,0,18
"2/12/2009","09:43:00",1.786,0.046,239.32,7.4,0,0,18
"2/12/2009","09:44:00",4.75950065818709,0.046,239.29,7.4,0,0,18
"2/12/2009","09:45:00",1.78,0.048,239.04,7.4,0,0,18
"2/12/2009","09:46:00",1.778,0.046,239.94,7.4,0,0,19
"2/12/2009","09:47:00",2.09305,0.048,239.46,7.4,0,0,18
"2/12/2009","09:48:00",2.09265,0.046,239.61,7.4,0,0,18
"2/12/2009","09:49:00",2.09225,0.048,239.13,7.4,0,0,18
"2/12/2009","09:50:00",3.84198032911381,0.046,239.67,7.4,0,0,18
"2/12/2009","09:51:00",2.55112704038085,0,239.61,7.8,0,0,19
"2/12/2009","09:52:00",2.0927,0.082,239.06,7.8,0,0,18
"2/12/2009","09:53:00",4.47788089819404,0.08,238.44,7.8,0,0,18
"2/12/2009","09:54:00",3.40068939845447,0.084,239.39,7.8,0,0,18
"2/12/2009","09:55:00",3.880812675701,0.084,239.25,7.8,0,0,18
"2/12/2009","09:56:00",1.868,0.086,240.11,7.8,0,0,19
"2/12/2009","09:57:00",1.87,0.088,240.39,7.8,0,0,18
"2/12/2009","09:58:00",2.0785,0.088,240.22,7.8,0,0,18
"2/12/2009","09:59:00",1.872,0.09,240.64,7.8,0,0,19
"2/12/2009","10:00:00",1.858,0.088,240.04,7.8,0,0,18
"2/12/2009","10:01:00",1.85,0.084,239.35,7.6,0,0,18
"2/12/2009","10:02:00",2.0683,0.09,239.67,7.6,0,0,18
"2/12/2009","10:03:00",1.84,0.096,240.16,7.6,0,0,19
"2/12/2009","10:04:00",1.844,0.096,240.09,7.6,0,0,18
"2/12/2009","10:05:00",2.06035,0.096,240.2,7.6,0,0,18
"2/12/2009","10:06:00",3.0296375985993,0,240.11,7.2,0,0,19
"2/12/2009","10:07:00",2.62815184536861,0,239.78,7.6,0,0,18
"2/12/2009","10:08:00",1.812,0.064,239.38,7.6,0,0,18
"2/12/2009","10:09:00",1.824,0.068,240.41,7.6,0,0,18
"2/12/2009","10:10:00",1.834,0.07,241.13,7.6,0,0,19
"2/12/2009","10:11:00",2.061,0.07,241.11,7.6,0,0,18
"2/12/2009","10:12:00",2.06305,0.07,241.27,7.6,0,0,19
"2/12/2009","10:13:00",1.834,0.068,241.07,7.6,0,0,18
"2/12/2009","10:14:00",1.64681100668259,0.066,240.26,7.6,0,0,19
"2/12/2009","10:15:00",2.06735,0.066,240.1,7.6,0,0,18
"2/12/2009","10:16:00",1.812,0.066,240.18,7.6,0,0,18
"2/12/2009","10:17:00",1.804,0.064,239.5,7.4,0,0,19
"2/12/2009","10:18:00",5.09507551438598,0.066,240.14,7.6,0,0,18
"2/12/2009","10:19:00",2.0717,0.068,240.28,7.6,0,0,18
"2/12/2009","10:20:00",2.0709,0,239.2,7.2,0,0,18
"2/12/2009","10:21:00",2.06925,0,238.03,7.2,0,0,18
"2/12/2009","10:22:00",2.07025,0.064,239.02,7.6,0,0,18
"2/12/2009","10:23:00",3.0514287244128,0.082,239.07,7.6,0,2,19
"2/12/2009","10:24:00",1.81,0.082,239.38,7.6,0,1,18
"2/12/2009","10:25:00",1.81,0.082,239.2,7.6,0,2,18
"2/12/2009","10:26:00",2.07335,0.082,239.13,7.6,0,1,18
"2/12/2009","10:27:00",2.71952614331826,0.082,239.12,7.6,0,1,18
"2/12/2009","10:28:00",1.808,0.082,239.21,7.6,0,2,18
"2/12/2009","10:29:00",1.81,0.082,239.43,7.6,0,1,19
"2/12/2009","10:30:00",2.50388392912506,0.102,240.12,7.6,0,2,18
"2/12/2009","10:31:00",1.926,0.218,240.16,8,0,1,18
"2/12/2009","10:32:00",2.0905,0.214,239.68,10,0,1,19
"2/12/2009","10:33:00",2.1019,0.234,239.57,10,0,2,18
"2/12/2009","10:34:00",2.93234963061396,0.242,239.39,10,0,1,18
"2/12/2009","10:35:00",2.12205,0.248,239.37,9.6,0,2,18
"2/12/2009","10:36:00",1.964,0.216,239.51,8.4,0,1,18
"2/12/2009","10:37:00",1.49749771118572,0.218,239.9,7.4,0,1,19
"2/12/2009","10:38:00",1.384,0.226,240.7,6.2,0,2,13
"2/12/2009","10:39:00",2.0797,0.238,241.77,3,0,1,0
"2/12/2009","10:40:00",2.0504,0.234,241.06,3,0,1,1
"2/12/2009","10:41:00",1.4030949726604,0.234,241.24,3,0,1,1
"2/12/2009","10:42:00",2.98765358787871,0.234,241.41,3,0,2,0
"2/12/2009","10:43:00",2.51365206975916,0.234,241.08,3,0,1,1
"2/12/2009","10:44:00",3.86018264208288,0.232,240.95,3,0,1,1
"2/12/2009","10:45:00",0.668,0.232,240.91,3,0,1,0
"2/12/2009","10:46:00",2.03484582564094,0.232,240.8,2.8,0,2,1
"2/12/2009","10:47:00",0.722,0.232,240.92,3.2,0,1,1
"2/12/2009","10:48:00",1.8218,0.23,240.8,3,0,1,0
"2/12/2009","10:49:00",0.376,0.114,240.9,1.6,0,0,1
"2/12/2009","10:50:00",1.74905,0.112,240.08,1.6,0,0,1
"2/12/2009","10:51:00",1.71405,0.17,239.37,2,0,0,0
"2/12/2009","10:52:00",0.458,0.212,239.83,2,0,0,1
"2/12/2009","10:53:00",2.47150725661372,0.214,240.53,2.4,0,0,1
"2/12/2009","10:54:00",1.22614343875017,0.214,240.61,2.6,0,0,0
"2/12/2009","10:55:00",1.208,0.206,239.81,5.6,0,0,11
"2/12/2009","10:56:00",1.5953,0.096,239.43,6.6,0,0,19
"2/12/2009","10:57:00",1.542,0.068,239.43,6.4,0,0,18
"2/12/2009","10:58:00",1.582,0.068,239.38,6.4,0,0,19
"2/12/2009","10:59:00",1.532,0.07,240.04,6.4,0,0,18
"2/12/2009","11:00:00",1.55,0.07,240.17,6.4,0,0,18
"2/12/2009","11:01:00",1.644,0.07,240.21,6.8,0,0,19
"2/12/2009","11:02:00",3.15186185920392,0.068,239.84,6.8,0,0,18
"2/12/2009","11:03:00",2.30218828242105,0.072,241.42,6.6,0,0,19
"2/12/2009","11:04:00",1.556,0.078,242.88,6.4,0,0,18
"2/12/2009","11:05:00",1.54535,0.074,242,6.4,0,0,19
"2/12/2009","11:06:00",3.36008125133024,0.086,242.24,6.4,0,0,19
"2/12/2009","11:07:00",2.118,0.266,242.42,8.8,0,0,28
"2/12/2009","11:08:00",2.15,0.264,242.28,8.8,0,0,28
"2/12/2009","11:09:00",1.64268889845215,0.26,242.14,9,0,0,29
"2/12/2009","11:10:00",1.57455,0.264,242.8,9.2,0,0,30
"2/12/2009","11:11:00",2.32,0.246,242.38,9.6,0,0,29
"2/12/2009","11:12:00",1.5704,0.074,242.62,7.2,0,0,18
"2/12/2009","11:13:00",1.768,0.074,242.08,7.2,0,0,19
"2/12/2009","11:14:00",1.772,0.074,242.15,7.2,0,0,19
"2/12/2009","11:15:00",1.53205,0.074,242.55,7.2,0,0,18
"2/12/2009","11:16:00",1.5274,0.074,242.26,7.2,0,0,19
"2/12/2009","11:17:00",3.07131626095212,0.192,241.4,7.8,0,0,18
"2/12/2009","11:18:00",3.80097859405555,0.208,241.7,7.8,0,0,19
"2/12/2009","11:19:00",1.5716,0.194,241.27,7.6,0,0,18
"2/12/2009","11:20:00",4.20224577777469,0.102,241.02,7.4,0,0,19
"2/12/2009","11:21:00",2.03,0.096,240.59,8.4,0,0,18
"2/12/2009","11:22:00",1.66785,0.096,240.59,8.6,0,0,19
"2/12/2009","11:23:00",2.072,0.096,240.5,8.6,0,0,18
"2/12/2009","11:24:00",2.07214671988949,0.094,239.78,8.4,0,0,18
"2/12/2009","11:25:00",2.26946196674947,0.292,239.87,9.6,0,0,19
"2/12/2009","11:26:00",2.304,0.29,240.6,9.6,0,0,18
"2/12/2009","11:27:00",2.308,0.284,240.95,9.6,0,0,18
"2/12/2009","11:28:00",1.899,0.28,241.21,9.6,0,0,19
"2/12/2009","11:29:00",2.70247789992972,0.186,241.66,9,0,0,18
"2/12/2009","11:30:00",2.04028333666409,0.1,241.7,8.6,0,0,19
"2/12/2009","11:31:00",5.58505911175941,0.098,241.08,8.6,0,0,18
"2/12/2009","11:32:00",2.21402610797671,0.098,241.19,8.6,0,0,19
"2/12/2009","11:33:00",2.1065,0.098,241.28,8.6,0,0,18
"2/12/2009","11:34:00",1.7056071218295,0,240.74,8.2,0,0,19
"2/12/2009","11:35:00",2.1608,0,240.39,8.2,0,0,18
"2/12/2009","11:36:00",3.08333827009304,0,241.66,8.2,0,0,19
"2/12/2009","11:37:00",3.02556711508915,0,243.14,8.2,0,0,18
"2/12/2009","11:38:00",2.026,0,244.15,8.2,0,0,19
"2/12/2009","11:39:00",2.024,0,244.42,8.2,0,0,19
"2/12/2009","11:40:00",3.43270749597521,0,244.11,8.2,0,0,19
"2/12/2009","11:41:00",1.52893568543681,0,243.13,9.4,0,0,19
"2/12/2009","11:42:00",2.25715,0,242.27,10.2,0,0,19
"2/12/2009","11:43:00",2.02973367948638,0,242.22,9.6,0,0,18
"2/12/2009","11:44:00",2.126,0.046,242.53,8.8,0,0,19
"2/12/2009","11:45:00",1.978,0.052,242.45,8,0,0,19
"2/12/2009","11:46:00",2.3059,0,242.64,7.2,0,1,18
"2/12/2009","11:47:00",2.24665094152514,0,243.34,5.8,0,1,19
"2/12/2009","11:48:00",4.1900462264905,0.052,242.47,13.2,0,26,19
"2/12/2009","11:49:00",3.726,0.06,241.68,15.4,0,39,18
"2/12/2009","11:50:00",3.724,0.06,241.54,15.4,0,39,19
"2/12/2009","11:51:00",3.13286278538808,0,242.19,15.8,0,39,18
"2/12/2009","11:52:00",3.834,0.046,243.09,15.6,0,39,19
"2/12/2009","11:53:00",0.336289641985475,0.054,244.2,12.6,0,25,19
"2/12/2009","11:54:00",4.99296426322413,0.064,245.31,6.2,0,1,19
"2/12/2009","11:55:00",1.544,0.066,245.77,6.2,0,1,19
"2/12/2009","11:56:00",2.8903853309327,0.154,244.78,11.6,0,16,19
"2/12/2009","11:57:00",3.70594878882094,0.2,244.64,10.2,0,13,19
"2/12/2009","11:58:00",4.22157320580808,0.206,245.29,6.6,0,1,20
"2/12/2009","11:59:00",4.43282995453065,0.206,245.25,6.6,0,1,19
"2/12/2009","12:00:00",3.1717765509174,0.206,245.38,6.6,0,1,19
"2/12/2009","12:01:00",2.4971,0.21,246.09,6.6,0,1,19
"2/12/2009","12:02:00",2.76529638854717,0.208,246,6.6,0,1,19
"2/12/2009","12:03:00",1.644,0.21,246.2,6.6,0,1,19
"2/12/2009","12:04:00",2.9659973097731,0.21,246.42,6.6,0,1,20
"2/12/2009","12:05:00",4.17868524392537,0.21,245.98,6.6,0,1,19
"2/12/2009","12:06:00",4.27513238100822,0.212,245.74,6.6,0,1,19
"2/12/2009","12:07:00",1.61,0.21,245.21,6.6,0,1,19
"2/12/2009","12:08:00",1.22660648308108,0.112,245.18,6.2,0,1,19
"2/12/2009","12:09:00",1.534,0.1,244.56,6.2,0,1,19
"2/12/2009","12:10:00",2.00115672932932,0.102,245.06,6.2,0,1,19
"2/12/2009","12:11:00",1.56,0.106,246.26,6.2,0,0,19
"2/12/2009","12:12:00",1.562,0.108,246.44,6.2,0,1,20
"2/12/2009","12:13:00",2.3244,0,245.17,5.8,0,1,19
"2/12/2009","12:14:00",1.432,0,244.84,5.8,0,1,19
"2/12/2009","12:15:00",1.77181676521551,0,244.85,5.8,0,0,19
"2/12/2009","12:16:00",1.456,0,244.82,6,0,2,19
"2/12/2009","12:17:00",2.2706,0,245.15,6,0,1,19
"2/12/2009","12:18:00",2.25825,0,245.73,6.2,0,2,19
"2/12/2009","12:19:00",1.532,0,245.88,6.2,0,2,19
"2/12/2009","12:20:00",4.79561293568258,0,246.3,5.8,0,0,19
"2/12/2009","12:21:00",2.21015,0,245.62,5.8,0,1,20
"2/12/2009","12:22:00",2.81241496879746,0,246.01,6,0,1,19
"2/12/2009","12:23:00",3.60459544276399,0,245.82,6,0,1,19
"2/12/2009","12:24:00",1.84140321954702,0,245.59,6,0,1,19
"2/12/2009","12:25:00",1.19937528966589,0,245.69,6,0,1,19
"2/12/2009","12:26:00",2.1255,0,246.65,5.8,0,1,19
"2/12/2009","12:27:00",2.12625,0,246.44,5.8,0,1,20
"2/12/2009","12:28:00",2.08775,0,245.88,6,0,1,19
"2/12/2009","12:29:00",2.08376618599991,0,245.55,6,0,1,19
"2/12/2009","12:30:00",2.13154091383544,0,247.17,6.2,0,2,19
"2/12/2009","12:31:00",1.91735,0,247.03,5.8,0,1,20
"2/12/2009","12:32:00",1.466,0,246.25,5.8,0,0,19
"2/12/2009","12:33:00",3.28331063699534,0,247.19,6,0,1,19
"2/12/2009","12:34:00",1.8219,0,246.21,6,0,1,20
"2/12/2009","12:35:00",1.482,0,242.06,6,0,2,18
"2/12/2009","12:36:00",1.534,0.092,241.81,6.2,0,1,19
"2/12/2009","12:37:00",2.0240523638647,0.094,242.47,6.2,0,1,18
